,External,Year,session 1,session 2,test 1,forum_Q_phase1,forum_A_phase1,office_hours_phase1,dropped_after_test_1
9532,0,1,92,35,1,4.95,1.6500000000000001,0.33,0
9533,0,3,64,67,2,0.33,2.31,2.64,0
9534,0,2,8,3,5,7.92,4.62,2.31,0
9535,1,3,19,75,3,3.3000000000000003,2.64,1.6500000000000001,0
9536,1,1,58,24,3,0.0,0.0,0.0,0
9537,1,3,48,49,4,2.0,0.0,0.0,0
9538,1,2,54,51,4,0.0,1.0,0.0,0
9539,1,1,31,90,4,3.3000000000000003,1.6500000000000001,0.66,0
9540,0,2,13,15,4,5.94,1.32,1.32,0
9541,1,2,3,17,5,2.0,1.0,0.0,1
9542,1,3,88,96,5,4.29,3.6300000000000003,1.6500000000000001,0
9543,0,2,2,2,1,1.32,0.66,0.33,0
9544,1,1,13,1,4,7.590000000000001,3.6300000000000003,1.6500000000000001,0
9545,0,1,18,54,2,5.28,7.92,2.97,0
9546,1,3,44,68,1,4.62,2.31,1.6500000000000001,0
9547,0,1,63,88,3,2.5,1.0,1.0,0
9548,0,3,26,59,2,3.5,0.5,0.5,0
9549,0,2,12,25,5,2.97,5.28,1.98,0
9550,1,3,71,79,5,0.5,2.0,1.0,0
9551,0,1,56,43,2,0.0,7.590000000000001,2.64,0
9552,0,3,15,11,4,4.62,3.6300000000000003,1.6500000000000001,0
9553,1,3,33,51,2,2.97,2.64,0.66,0
9554,0,3,10,7,5,7.92,1.32,1.6500000000000001,0
9555,1,2,51,53,3,0.0,1.0,0.0,0
9556,1,3,41,14,3,2.64,1.6500000000000001,0.99,0
9557,1,3,32,58,4,1.0,0.5,0.0,0
9558,1,1,60,34,1,1.2000000000000002,1.2000000000000002,0.0,0
9559,0,1,5,3,4,5.28,4.29,1.6500000000000001,0
9560,0,2,19,13,5,3.96,3.3000000000000003,2.64,0
9561,1,1,75,79,2,2.31,1.98,1.32,0
9562,0,3,6,1,2,0.33,0.99,0.33,0
9563,1,3,61,88,1,3.6300000000000003,2.31,0.66,0
9564,0,3,18,10,4,8.58,6.2700000000000005,2.64,0
9565,1,1,57,49,3,0.5,0.5,0.0,0
9566,0,2,91,71,3,2.0,1.5,0.5,0
9567,1,1,32,76,3,2.31,2.64,1.32,0
9568,0,3,6,11,5,0.0,0.33,0.33,0
9569,0,3,3,4,1,0.0,0.33,0.66,0
9570,1,3,32,61,2,2.31,1.98,0.66,0
9571,1,3,49,40,1,1.98,3.3000000000000003,0.33,0
9572,1,1,92,49,3,6.2700000000000005,0.99,0.99,0
9573,0,1,5,12,4,1.98,2.97,2.64,0
9574,1,3,40,37,1,0.33,0.99,0.99,0
9575,0,3,15,22,5,8.25,6.2700000000000005,1.6500000000000001,0
9576,0,1,78,91,1,5.28,4.62,2.97,0
9577,1,2,93,69,1,0.0,1.98,0.66,0
9578,0,3,14,17,5,3.0,2.0,0.0,1
9579,0,2,44,49,4,4.95,0.33,0.33,0
9580,1,3,1,4,1,2.8000000000000003,1.6,0.0,0
9581,1,3,3,15,1,0.0,0.99,0.66,0
9582,1,1,76,15,5,2.97,3.96,2.97,0
9583,0,1,8,93,5,0.66,4.62,0.66,0
9584,1,2,7,52,1,3.3000000000000003,2.97,1.6500000000000001,0
9585,0,2,81,39,1,2.64,3.6300000000000003,1.32,0
9586,1,2,61,34,4,2.31,2.97,0.66,0
9587,0,3,99,66,1,0.0,1.0,1.0,0
9588,0,1,7,2,5,1.98,6.2700000000000005,1.6500000000000001,0
9589,0,3,94,34,1,6.2700000000000005,0.33,1.6500000000000001,0
9590,0,2,90,93,2,5.28,6.6000000000000005,1.32,0
9591,1,3,78,55,5,2.64,0.33,1.98,0
9592,0,2,73,96,1,0.99,2.31,0.99,0
9593,1,3,9,8,5,0.33,0.66,0.66,0
9594,1,3,49,60,1,3.96,2.64,0.66,0
9595,1,2,7,9,5,0.99,0.33,0.33,0
9596,1,3,55,63,1,5.28,2.31,0.99,0
9597,1,1,21,33,4,3.0,1.0,0.0,1
9598,0,3,17,3,5,9.24,1.98,1.6500000000000001,0
9599,1,3,5,12,5,0.99,0.66,0.33,0
9600,1,3,37,53,5,4.62,1.6500000000000001,1.32,0
9601,0,3,9,9,1,0.66,0.99,0.33,0
9602,1,3,29,45,3,3.0,0.0,0.0,1
9603,1,3,69,74,1,2.64,2.97,1.32,0
9604,1,3,24,60,4,5.28,2.64,1.6500000000000001,0
9605,1,1,44,81,2,4.62,0.0,0.99,0
9606,1,2,56,6,4,0.33,4.29,0.99,0
9607,1,1,99,54,4,2.64,1.32,1.6500000000000001,0
9608,1,1,23,42,4,2.0,0.0,0.5,0
9609,1,2,61,76,2,2.64,2.64,1.6500000000000001,0
9610,0,3,61,69,1,1.6500000000000001,1.32,1.32,0
9611,0,1,18,7,4,4.29,6.2700000000000005,2.64,0
9612,0,2,6,5,5,0.66,0.99,0.66,0
9613,1,3,1,11,5,0.66,0.33,0.33,0
9614,1,3,51,26,3,0.5,0.5,0.0,0
9615,0,2,11,20,5,7.92,3.6300000000000003,1.32,0
9616,0,1,5,20,4,7.590000000000001,3.96,1.6500000000000001,0
9617,1,3,85,6,5,0.99,7.590000000000001,1.98,0
9618,1,2,41,20,4,3.6300000000000003,0.99,0.33,0
9619,1,3,38,69,1,4.62,2.31,1.6500000000000001,0
9620,0,2,20,39,1,3.2,1.2000000000000002,1.2000000000000002,0
9621,1,3,36,37,4,0.5,0.5,0.5,0
9622,0,3,73,53,2,4.95,3.3000000000000003,0.33,0
9623,0,3,7,15,2,0.0,0.99,0.33,0
9624,1,3,54,78,5,2.97,2.31,0.66,0
9625,0,2,20,16,4,5.61,7.260000000000001,2.64,0
9626,1,3,4,9,1,1.32,0.99,0.66,0
9627,0,2,18,22,5,9.57,3.6300000000000003,1.32,0
9628,1,3,6,10,5,1.32,0.99,0.66,0
9629,0,3,47,68,1,0.0,0.0,1.0,0
9630,1,3,96,69,5,2.5,0.5,1.0,0
9631,1,3,2,16,5,1.32,0.66,0.66,0
9632,1,2,42,43,3,3.2,0.0,0.4,0
9633,1,3,83,86,1,6.2700000000000005,2.64,0.33,0
9634,0,3,10,28,2,6.0,2.0,0.0,1
9635,1,1,61,53,2,1.98,2.64,1.32,0
9636,1,1,16,13,2,0.0,0.0,0.0,1
9637,1,3,74,77,1,5.28,2.97,1.6500000000000001,0
9638,1,1,16,9,5,2.0,0.0,0.0,1
9639,1,3,12,39,2,4.0,1.0,0.0,1
9640,1,1,15,50,2,3.3000000000000003,1.98,1.6500000000000001,0
9641,0,3,6,3,1,1.32,0.33,0.33,0
9642,0,2,19,1,4,6.2700000000000005,1.98,1.6500000000000001,0
9643,0,1,2,9,4,2.64,2.97,1.98,0
9644,0,2,11,15,4,6.930000000000001,2.31,1.6500000000000001,0
9645,1,3,25,98,4,4.29,0.33,1.32,0
9646,1,3,73,20,1,0.4,0.0,0.4,0
9647,1,3,35,37,4,0.0,0.5,0.0,0
9648,1,1,95,1,4,5.28,1.98,0.33,0
9649,1,2,86,11,1,0.99,0.99,0.66,0
9650,0,2,24,7,5,6.0,2.0,1.0,1
9651,1,3,29,77,1,2.97,1.98,1.6500000000000001,0
9652,0,2,2,18,4,5.61,1.98,1.6500000000000001,0
9653,1,2,65,64,1,5.94,1.32,0.66,0
9654,1,3,31,45,1,4.29,1.32,0.33,0
9655,1,2,86,79,5,2.31,1.98,0.33,0
9656,1,1,14,2,5,7.260000000000001,2.64,1.98,0
9657,1,2,48,37,5,2.0,0.4,0.0,0
9658,1,3,23,53,4,0.0,0.5,0.5,0
9659,1,1,17,9,1,2.0,0.8,0.0,0
9660,1,3,3,18,5,1.0,1.0,1.0,1
9661,1,1,97,67,2,3.3000000000000003,1.32,0.66,0
9662,1,1,34,51,5,1.5,0.5,0.5,0
9663,1,1,66,35,2,1.98,0.66,0.66,0
9664,1,3,67,58,4,4.95,2.64,1.6500000000000001,0
9665,1,1,83,64,3,1.98,2.97,0.66,0
9666,0,3,9,15,5,0.99,0.66,0.66,0
9667,0,1,6,25,5,6.6000000000000005,1.6500000000000001,2.64,0
9668,1,3,35,71,1,3.6300000000000003,2.31,1.32,0
9669,1,1,23,26,2,0.0,1.2000000000000002,0.4,0
9670,1,2,5,16,1,0.33,0.33,0.66,0
9671,1,1,9,26,4,4.29,1.32,0.33,0
9672,1,1,27,45,5,2.0,0.5,0.0,0
9673,1,1,37,65,4,2.4000000000000004,0.0,0.4,0
9674,0,3,8,5,1,0.33,0.33,0.33,0
9675,1,3,55,89,5,4.62,7.590000000000001,1.98,0
9676,1,1,69,88,4,4.29,0.99,0.99,0
9677,1,3,27,33,1,0.0,0.0,0.0,0
9678,0,2,2,13,4,8.91,3.3000000000000003,2.31,0
9679,1,3,45,48,1,6.2700000000000005,1.98,2.64,0
9680,1,2,12,6,4,7.92,1.32,1.6500000000000001,0
9681,0,3,3,2,2,0.33,0.66,0.33,0
9682,0,1,5,22,5,8.91,5.61,1.6500000000000001,0
9683,0,1,16,39,2,4.29,2.31,0.99,0
9684,1,1,20,50,1,1.6500000000000001,2.31,0.66,0
9685,1,3,54,26,2,6.2700000000000005,3.96,0.99,0
9686,0,2,13,26,5,2.31,0.99,1.98,0
9687,0,3,7,7,5,0.99,0.99,0.66,0
9688,1,1,25,46,4,1.0,2.0,1.0,1
9689,1,3,89,39,5,4.62,2.64,0.66,0
9690,1,2,21,50,5,0.0,0.0,0.5,0
9691,1,3,42,89,2,3.3000000000000003,4.62,1.32,0
9692,1,2,92,39,4,4.29,1.6500000000000001,0.66,0
9693,0,2,19,12,5,6.2700000000000005,1.32,2.31,0
9694,1,3,41,55,5,4.29,0.33,1.32,0
9695,0,3,34,56,3,1.5,0.5,0.0,0
9696,1,3,64,77,2,4.62,2.31,0.66,0
9697,1,3,20,67,4,4.95,1.6500000000000001,1.32,0
9698,0,3,13,47,2,0.99,6.6000000000000005,1.6500000000000001,0
9699,1,1,65,69,1,3.6300000000000003,0.66,0.66,0
9700,1,3,21,12,4,4.0,0.0,1.0,1
9701,1,1,42,50,1,2.64,2.97,0.99,0
9702,1,1,33,38,1,2.0,0.5,0.0,0
9703,1,3,24,41,4,1.5,0.5,0.5,0
9704,1,1,70,76,2,5.28,2.64,0.99,0
9705,1,1,43,58,2,2.0,0.0,0.0,0
9706,0,3,16,3,4,2.64,1.32,2.31,0
9707,1,2,1,1,4,3.96,4.29,2.64,0
9708,1,2,9,61,4,2.64,0.33,0.99,0
9709,0,2,45,66,3,0.0,1.5,0.0,0
9710,1,3,51,11,3,0.99,0.99,0.99,0
9711,1,1,62,41,2,0.66,0.33,0.33,0
9712,1,2,22,44,4,2.0,2.0,1.0,1
9713,1,2,8,13,5,0.99,0.99,0.33,0
9714,0,2,71,46,4,4.95,2.97,1.6500000000000001,0
9715,0,1,11,3,4,3.3000000000000003,1.6500000000000001,2.31,0
9716,1,3,6,3,5,0.0,1.0,1.0,1
9717,1,3,38,92,3,2.64,0.0,0.66,0
9718,0,3,9,16,1,0.0,0.99,0.33,0
9719,1,1,2,2,4,1.0,1.0,0.0,1
9720,0,3,33,66,2,3.0,1.0,0.5,0
9721,1,3,94,97,3,2.97,0.0,0.66,0
9722,1,1,93,80,5,2.0,0.5,0.5,0
9723,1,2,55,59,2,2.31,2.97,1.32,0
9724,0,3,2,14,1,1.32,0.99,0.33,0
9725,1,3,28,73,2,4.29,1.98,1.6500000000000001,0
9726,0,2,7,80,4,5.61,7.92,1.32,0
9727,1,1,45,74,1,2.64,2.31,0.0,0
9728,1,3,67,30,3,2.64,1.32,2.64,0
9729,1,1,22,55,4,0.99,1.32,0.0,0
9730,0,2,22,98,1,3.96,6.6000000000000005,2.97,0
9731,0,3,6,6,1,0.99,0.33,0.66,0
9732,0,3,9,2,1,0.0,0.66,0.33,0
9733,1,2,41,59,3,3.3000000000000003,2.64,1.32,0
9734,1,1,2,11,4,2.0,0.0,0.0,1
9735,1,3,21,47,4,0.5,0.5,0.0,0
9736,1,1,86,87,2,3.6300000000000003,2.64,1.6500000000000001,0
9737,0,1,15,3,4,7.92,1.6500000000000001,1.32,0
9738,0,3,27,57,2,1.0,0.0,1.0,0
9739,1,2,3,26,4,6.930000000000001,2.31,1.98,0
9740,1,3,68,68,2,0.66,0.33,0.99,0
9741,0,3,48,47,1,0.0,0.0,0.8,0
9742,1,1,87,15,4,4.29,6.930000000000001,1.98,0
9743,1,3,48,71,1,2.31,2.97,1.32,0
9744,1,2,61,67,2,4.29,2.97,0.99,0
9745,1,1,88,73,1,5.28,7.590000000000001,2.31,0
9746,0,2,98,60,1,1.6500000000000001,2.31,0.66,0
9747,1,2,55,87,1,2.31,1.98,1.32,0
9748,0,3,12,62,2,4.95,6.6000000000000005,0.66,0
9749,0,2,9,13,5,1.32,4.29,1.32,0
9750,0,2,11,26,4,2.31,4.95,2.31,0
9751,1,1,32,27,2,4.95,1.98,0.33,0
9752,1,3,78,78,4,3.5,0.5,0.5,0
9753,0,3,8,10,1,0.0,0.66,0.66,0
9754,1,3,50,92,1,1.98,0.0,0.33,0
9755,1,2,0,19,2,0.8,1.2000000000000002,0.4,0
9756,0,2,12,42,1,6.2700000000000005,0.33,1.98,0
9757,0,3,58,51,3,0.0,1.5,1.0,0
9758,1,2,76,69,1,1.98,0.66,0.0,0
9759,1,2,11,7,4,9.24,5.28,1.32,0
9760,1,1,20,98,1,2.31,1.98,0.66,0
9761,0,1,11,16,5,9.57,5.94,1.6500000000000001,0
9762,1,3,33,44,5,2.31,1.98,2.64,0
9763,0,3,7,8,1,1.32,0.99,0.33,0
9764,0,2,3,19,5,2.64,3.6300000000000003,1.98,0
9765,0,3,11,69,1,4.4,1.6,0.4,0
9766,1,1,3,9,5,2.0,1.0,1.0,1
9767,0,3,9,12,1,1.32,0.33,0.33,0
9768,0,3,3,20,5,3.3000000000000003,1.98,2.64,0
9769,0,2,17,41,3,5.94,5.28,1.98,0
9770,0,3,1,15,1,0.99,0.33,0.66,0
9771,1,2,86,53,1,5.61,1.6500000000000001,0.99,0
9772,1,1,7,3,4,0.0,0.0,0.0,1
9773,1,2,16,29,4,2.31,2.31,2.64,0
9774,0,2,33,63,4,0.5,0.5,0.5,0
9775,1,1,29,22,3,4.0,1.0,1.0,1
9776,1,2,21,42,5,2.0,0.0,0.0,1
9777,0,1,41,83,5,0.0,7.590000000000001,0.66,0
9778,1,2,8,7,5,4.95,6.2700000000000005,2.64,0
9779,1,1,19,57,2,5.61,1.98,0.99,0
9780,0,2,73,83,3,3.3000000000000003,2.97,1.32,0
9781,1,3,83,80,1,3.6300000000000003,0.99,1.32,0
9782,1,1,64,34,2,2.64,0.99,0.33,0
9783,1,2,15,21,4,6.2700000000000005,3.6300000000000003,2.64,0
9784,0,2,25,14,5,1.0,1.0,1.0,1
9785,1,3,84,23,2,2.64,5.61,1.32,0
9786,0,3,13,26,5,5.0,0.0,0.0,1
9787,1,3,11,17,1,0.0,1.32,0.99,0
9788,1,3,50,66,2,2.31,3.6300000000000003,0.33,0
9789,1,3,61,51,1,4.62,2.97,0.66,0
9790,1,1,8,16,2,3.6300000000000003,0.0,0.33,0
9791,1,1,58,51,2,0.5,0.5,0.5,0
9792,1,3,44,64,1,2.31,2.64,1.32,0
9793,0,1,14,26,5,8.25,0.99,2.64,0
9794,0,3,80,74,3,3.6300000000000003,1.98,0.66,0
9795,1,2,66,21,2,2.31,2.97,0.66,0
9796,1,1,29,37,3,1.0,2.0,0.0,1
9797,1,2,45,37,4,3.2,0.4,0.4,0
9798,0,2,10,10,5,3.3000000000000003,5.61,2.31,0
9799,1,2,82,95,3,4.29,3.6300000000000003,0.33,0
9800,0,3,2,3,1,0.33,0.33,0.66,0
9801,1,3,93,22,4,2.31,7.260000000000001,1.32,0
9802,0,2,11,31,5,7.0,1.0,0.0,1
9803,1,3,5,7,1,0.99,0.99,0.66,0
9804,1,2,56,44,2,0.0,0.5,0.0,0
9805,1,3,5,9,1,1.32,0.33,0.66,0
9806,1,1,13,11,5,3.6300000000000003,0.99,1.32,0
9807,1,3,72,77,1,2.64,2.31,1.32,0
9808,1,2,39,53,1,1.5,0.5,0.0,0
9809,1,3,4,5,1,0.99,0.66,0.66,0
9810,1,1,75,53,1,2.64,2.31,0.66,0
9811,1,2,65,37,1,5.61,1.6500000000000001,1.32,0
9812,0,2,6,1,1,0.0,0.99,0.66,0
9813,1,3,59,79,1,1.98,2.64,1.6500000000000001,0
9814,1,2,71,55,1,4.62,2.31,0.66,0
9815,1,3,70,69,1,3.96,2.64,0.66,0
9816,1,3,23,61,2,1.98,2.97,1.6500000000000001,0
9817,1,1,72,7,1,1.6500000000000001,2.64,0.66,0
9818,0,3,96,58,2,5.61,0.99,0.33,0
9819,1,3,56,44,4,0.0,1.0,0.5,0
9820,0,2,66,53,1,2.31,2.64,0.33,0
9821,0,3,4,1,2,0.0,0.33,0.33,0
9822,0,1,13,18,4,0.99,2.64,2.64,0
9823,1,2,83,70,4,0.0,1.2000000000000002,0.0,0
9824,0,1,12,12,5,7.92,3.3000000000000003,1.32,0
9825,1,3,8,13,5,0.66,0.66,0.66,0
9826,1,3,77,65,3,1.6,0.8,0.0,0
9827,1,1,12,15,4,1.98,5.94,2.31,0
9828,0,2,96,31,1,1.32,3.6300000000000003,1.6500000000000001,0
9829,0,3,49,58,1,1.5,0.0,0.0,0
9830,0,3,1,3,2,0.66,0.33,0.33,0
9831,1,1,20,31,4,2.0,0.0,1.0,1
9832,1,2,69,57,1,5.28,2.97,0.66,0
9833,1,1,23,46,4,3.0,1.0,0.0,1
9834,0,2,8,22,5,3.6300000000000003,3.3000000000000003,2.64,0
9835,0,2,10,89,2,2.31,0.66,2.97,0
9836,1,3,74,9,4,4.62,0.0,0.66,0
9837,0,3,8,16,5,0.66,0.66,0.33,0
9838,0,2,35,79,2,2.97,4.95,0.99,0
9839,0,3,6,5,5,0.33,0.33,0.33,0
9840,0,1,18,19,3,1.32,1.32,1.32,0
9841,1,1,51,51,1,2.31,1.6500000000000001,0.99,0
9842,1,3,9,8,1,0.99,0.66,0.66,0
9843,0,2,8,1,4,4.62,3.96,1.98,0
9844,1,2,5,12,1,1.32,0.33,0.33,0
9845,1,1,20,31,4,1.0,2.0,1.0,1
9846,1,3,69,23,1,1.6500000000000001,0.66,0.99,0
9847,1,1,2,78,1,0.33,5.28,2.64,0
9848,0,3,1,9,5,1.32,0.66,0.33,0
9849,1,2,72,93,3,2.97,1.98,0.33,0
9850,0,1,20,36,4,2.31,7.92,1.32,0
9851,1,3,12,70,5,3.3000000000000003,6.6000000000000005,0.99,0
9852,1,3,24,8,5,4.0,2.0,1.0,1
9853,1,1,62,96,4,3.3000000000000003,1.6500000000000001,0.99,0
9854,0,2,7,8,5,5.61,2.31,1.98,0
9855,0,1,24,54,2,2.64,6.930000000000001,1.98,0
9856,1,3,25,72,3,1.6500000000000001,1.6500000000000001,0.99,0
9857,1,3,35,38,3,0.8,0.0,0.0,0
9858,0,1,81,17,4,0.66,7.92,1.32,0
9859,1,3,81,88,2,6.2700000000000005,3.6300000000000003,0.99,0
9860,0,3,21,50,3,3.5,1.5,0.0,0
9861,1,3,77,55,3,1.32,2.64,0.99,0
9862,1,3,19,5,4,6.2700000000000005,1.98,2.31,0
9863,0,3,7,5,1,0.99,0.99,0.33,0
9864,1,3,26,59,4,1.5,0.5,0.0,0
9865,0,3,8,2,5,6.0,1.0,0.0,1
9866,1,1,21,38,1,1.0,0.0,0.5,0
9867,0,3,85,83,5,1.5,2.0,1.0,0
9868,1,3,17,44,3,2.8000000000000003,0.0,0.0,0
9869,1,3,36,52,2,2.64,1.6500000000000001,0.99,0
9870,1,3,46,67,5,2.64,1.6500000000000001,0.66,0
9871,1,3,82,59,1,0.99,0.99,0.33,0
9872,1,3,50,66,2,3.96,1.6500000000000001,1.32,0
9873,0,2,81,78,2,2.64,5.61,0.33,0
9874,0,1,2,2,4,9.24,1.98,1.98,0
9875,1,2,51,48,3,0.5,0.5,0.5,0
9876,0,1,60,96,5,3.0,0.0,1.0,0
9877,0,2,61,34,2,2.31,3.6300000000000003,1.32,0
9878,1,2,6,12,2,0.99,0.33,0.66,0
9879,1,3,8,11,2,0.0,0.99,0.66,0
9880,1,2,28,45,3,0.0,4.95,2.97,0
9881,0,1,16,9,5,4.29,4.95,2.31,0
9882,0,2,61,85,3,2.64,1.32,0.66,0
9883,1,3,68,71,1,2.31,2.64,0.99,0
9884,1,3,11,24,2,4.0,1.0,0.0,1
9885,1,1,51,44,2,0.0,0.5,0.0,0
9886,1,3,60,60,3,5.61,0.33,0.99,0
9887,0,2,16,20,5,9.24,2.31,1.98,0
9888,0,3,75,75,1,5.94,3.3000000000000003,0.33,0
9889,1,1,72,48,1,1.98,1.32,0.66,0
9890,1,3,59,66,2,4.29,2.31,0.99,0
9891,1,3,6,4,1,0.66,0.99,0.33,0
9892,0,3,5,4,5,1.32,0.33,0.33,0
9893,1,2,21,3,4,2.97,3.3000000000000003,2.97,0
9894,0,3,14,1,5,3.0,2.0,0.0,1
9895,1,3,94,95,1,2.31,2.31,1.32,0
9896,1,2,17,11,5,0.0,1.0,0.0,1
9897,1,1,64,51,4,3.96,2.97,1.6500000000000001,0
9898,1,2,26,51,1,3.6300000000000003,1.98,1.32,0
9899,0,2,4,12,4,9.57,5.94,1.32,0
9900,0,3,9,14,4,6.2700000000000005,0.99,2.64,0
9901,1,3,21,79,5,2.64,1.98,0.66,0
9902,1,3,78,50,4,3.3000000000000003,1.98,1.32,0
9903,0,1,63,63,2,3.6300000000000003,5.61,0.33,0
9904,0,2,59,61,4,1.5,2.0,0.0,0
9905,0,2,67,80,5,5.94,7.92,0.66,0
9906,1,3,36,86,2,3.6300000000000003,1.32,1.32,0
9907,1,2,2,6,1,1.32,0.99,0.66,0
9908,0,3,34,28,4,0.0,1.2000000000000002,0.4,0
9909,1,3,33,71,4,5.61,2.31,1.32,0
9910,0,1,3,10,3,4.95,7.590000000000001,1.32,0
9911,1,2,30,59,1,0.0,0.0,0.0,0
9912,1,3,53,67,5,2.31,2.31,1.6500000000000001,0
9913,0,2,6,15,5,0.66,0.33,0.66,0
9914,0,2,9,10,1,1.32,0.99,0.66,0
9915,1,1,64,71,5,2.0,0.0,0.0,0
9916,0,1,78,95,4,3.5,2.0,1.0,0
9917,1,3,20,43,2,1.5,0.0,0.0,0
9918,0,2,11,21,4,2.97,2.97,1.98,0
9919,1,1,9,9,4,9.24,5.61,1.6500000000000001,0
9920,1,3,70,8,5,5.28,2.97,0.33,0
9921,1,3,9,9,1,1.32,0.99,0.66,0
9922,0,1,6,7,5,5.28,1.98,1.32,0
9923,1,2,94,69,1,0.5,1.0,1.0,0
9924,0,1,7,15,4,2.64,2.97,2.64,0
9925,0,3,72,25,3,1.98,7.92,2.64,0
9926,1,1,30,17,4,0.0,0.0,0.4,0
9927,0,3,8,17,5,8.91,2.97,2.31,0
9928,0,2,5,4,4,1.32,0.99,1.6500000000000001,0
9929,1,1,74,89,1,4.95,2.64,0.66,0
9930,0,2,70,45,5,5.28,2.31,1.32,0
9931,1,2,10,4,5,3.0,0.0,0.0,1
9932,0,2,50,55,3,4.4,1.6,0.8,0
9933,1,2,5,33,4,1.98,2.64,2.64,0
9934,1,1,9,2,1,2.97,1.32,0.0,0
9935,1,1,95,40,5,0.66,1.32,0.33,0
9936,1,2,93,1,2,2.97,1.6500000000000001,0.66,0
9937,1,3,55,33,2,0.0,1.0,0.5,0
9938,1,1,21,44,4,1.5,0.0,0.0,0
9939,1,3,60,7,2,4.62,2.31,0.99,0
9940,1,3,4,14,2,0.33,0.33,0.33,0
9941,0,2,16,27,5,9.57,2.31,1.32,0
9942,0,3,15,27,4,8.25,1.98,2.31,0
9943,0,2,7,11,1,1.32,0.33,0.33,0
9944,1,1,20,19,1,1.32,1.98,0.66,0
9945,1,1,33,54,2,2.4000000000000004,0.8,0.0,0
9946,0,2,29,0,3,1.2000000000000002,1.2000000000000002,0.0,0
9947,1,3,89,0,1,4.62,1.6500000000000001,0.99,0
9948,1,2,20,52,4,3.96,2.64,0.33,0
9949,0,2,62,56,2,1.32,3.3000000000000003,1.6500000000000001,0
9950,0,2,6,14,1,1.32,0.33,0.33,0
9951,1,3,10,44,2,1.0,2.0,0.0,1
9952,1,2,73,53,5,1.6500000000000001,1.6500000000000001,1.6500000000000001,0
9953,0,1,71,99,4,1.32,3.3000000000000003,2.31,0
9954,1,2,10,51,2,2.8000000000000003,1.2000000000000002,0.0,0
9955,1,1,60,50,2,3.3000000000000003,1.6500000000000001,0.99,0
9956,1,2,81,8,1,4.29,1.98,0.0,0
9957,1,2,79,87,1,2.5,1.0,0.0,0
9958,1,3,44,52,4,5.28,2.64,1.32,0
9959,0,2,3,11,5,6.2700000000000005,4.95,2.64,0
9960,1,2,25,44,3,3.0,0.0,0.0,1
9961,1,2,64,50,2,3.96,3.3000000000000003,0.33,0
9962,0,1,9,78,5,1.32,7.260000000000001,2.64,0
9963,1,2,19,86,3,2.64,7.260000000000001,2.64,0
9964,0,3,68,83,1,1.98,1.98,0.99,0
9965,0,3,4,15,1,1.32,0.33,0.33,0
9966,0,3,9,4,5,0.0,0.33,0.33,0
9967,0,1,91,85,1,0.0,0.5,1.0,0
9968,1,3,30,20,4,2.8000000000000003,1.2000000000000002,0.0,0
9969,0,3,1,9,3,2.31,1.32,0.99,0
9970,0,3,14,10,4,2.64,3.6300000000000003,1.32,0
9971,0,3,81,53,2,3.6,1.2000000000000002,1.2000000000000002,0
9972,0,3,8,11,5,0.99,0.66,0.33,0
9973,1,2,91,62,4,5.94,2.97,0.66,0
9974,0,2,1,14,4,5.94,2.31,2.64,0
9975,1,1,35,37,4,1.5,0.0,0.0,0
9976,1,3,9,95,5,0.33,0.99,0.0,0
9977,0,3,48,8,4,1.98,6.2700000000000005,0.99,0
9978,1,2,78,88,1,5.94,2.64,0.99,0
9979,1,2,27,7,2,1.0,1.0,0.0,1
9980,1,2,3,5,1,0.0,0.99,0.33,0
9981,1,3,22,73,4,0.8,0.4,0.0,0
9982,0,3,8,13,2,0.33,0.66,0.66,0
9983,0,3,7,5,5,0.66,0.66,0.66,0
9984,0,2,16,76,5,1.32,3.3000000000000003,0.33,0
9985,1,1,30,42,5,2.97,2.31,0.0,0
9986,0,3,6,29,5,2.97,5.94,1.98,0
9987,1,1,5,2,5,2.0,1.0,1.0,1
9988,1,2,64,62,1,1.32,1.98,1.32,0
9989,0,1,1,45,5,0.99,6.2700000000000005,2.97,0
9990,1,1,59,24,3,0.0,0.0,0.5,0
9991,0,3,64,83,2,0.99,3.6300000000000003,0.33,0
9992,1,1,28,26,5,3.6,0.4,0.0,0
9993,0,2,88,95,3,0.99,3.6300000000000003,1.32,0
9994,1,3,11,74,1,0.66,1.6500000000000001,0.99,0
9995,1,3,56,8,5,0.8,1.2000000000000002,0.0,0
9996,0,1,15,34,5,2.31,7.92,2.97,0
9997,1,3,39,72,4,4.95,2.31,0.99,0
9998,1,1,24,7,3,3.6,0.8,0.4,0
9999,1,3,17,52,3,3.3000000000000003,2.31,0.66,0
10000,1,1,64,68,2,1.6,1.6,0.4,0
10001,1,3,9,2,1,0.0,0.33,0.66,0
10002,0,3,61,75,2,2.97,2.31,0.99,0
10003,1,2,67,60,2,1.98,1.98,0.66,0
10004,1,1,63,80,5,1.98,7.260000000000001,2.64,0
10005,1,1,26,56,4,0.5,0.0,0.0,0
10006,1,3,11,1,4,4.95,5.61,1.98,0
10007,1,2,5,13,5,8.58,4.95,1.6500000000000001,0
10008,0,3,9,7,5,1.32,0.33,0.33,0
10009,0,3,1,6,1,0.99,0.99,0.66,0
10010,1,3,83,21,2,4.29,7.260000000000001,0.33,0
10011,1,1,9,13,4,9.24,0.99,2.31,0
10012,0,1,8,5,5,6.930000000000001,1.32,1.6500000000000001,0
