,External,Year,session 1,session 2,test 1,session 3,session 4,test 2,session 5,test 3,session 6,ind cw,group cw,final grade,fourm Q,fourm A,office hour visits,dropout,test 1_numeric,test 2_numeric,test 3_numeric,ind cw_numeric,group cw_numeric,final grade_numeric,attendance_rate,forum_engagement,engagement_score,engagement_level
8134,0,second,83,58,B,66.0,79.0,A,17.0,B,27.0,F,A,C,13,7,5,0,3.0,4.0,3.0,0.0,4.0,2.0,1.0,20,0.7387706855791962,high
8135,0,third,30,26,C,31.0,38.0,A,94.0,F,99.0,C,A,B,14,10,9,0,2.0,4.0,0.0,2.0,4.0,3.0,1.0,24,0.8531914893617021,high
8136,0,second,4,16,D,34.0,31.0,F,78.0,C,34.0,C,F,B,8,7,7,0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,15,0.7513002364066194,high
8137,1,second,11,12,D,52.0,43.0,B,77.0,C,34.0,C,B,A,18,13,6,0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,31,0.8312056737588652,high
8138,0,third,27,21,F,,,,,,,,,,0,1,0,1,0.0,,,,,,0.3333333333333333,1,0.17304964539007092,very low
8139,1,first,62,36,B,76.0,27.0,A,44.0,F,42.0,A,B,B,15,6,3,0,3.0,4.0,0.0,4.0,3.0,3.0,1.0,21,0.700709219858156,medium
8140,1,third,26,74,F,92.0,66.0,A,91.0,B,97.0,C,A,D,10,7,5,0,0.0,4.0,3.0,2.0,4.0,1.0,1.0,17,0.7196217494089835,medium
8141,0,second,21,51,D,30.0,25.0,F,,,,,,,7,3,0,1,1.0,0.0,,,,,0.6666666666666666,10,0.39716312056737585,very low
8142,0,second,67,69,A,70.0,30.0,B,1.0,A,22.0,A,D,D,10,9,1,0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,19,0.6434988179669031,medium
8143,1,first,37,43,F,35.0,57.0,C,,,,,,,4,0,0,1,0.0,2.0,,,,,0.6666666666666666,4,0.3588652482269503,very low
8144,1,second,7,12,F,5.0,36.0,F,40.0,A,27.0,A,A,B,3,2,2,0,0.0,0.0,4.0,4.0,4.0,3.0,1.0,5,0.5763593380614657,low
8145,0,second,8,0,B,,,,,,,,,,0,0,1,1,3.0,,,,,,0.3333333333333333,0,0.18888888888888888,very low
8146,1,third,14,14,B,,,,,,,,,,1,2,0,1,3.0,,,,,,0.3333333333333333,3,0.18581560283687942,very low
8147,0,second,54,57,C,28.0,98.0,F,,,,,,,1,2,1,1,2.0,0.0,,,,,0.6666666666666666,3,0.37470449172576825,very low
8148,1,third,26,76,A,80.0,21.0,A,99.0,F,54.0,A,D,A,14,8,5,0,4.0,4.0,0.0,4.0,1.0,4.0,1.0,22,0.7515366430260048,high
8149,1,third,44,64,A,50.0,24.0,A,28.0,D,55.0,F,A,F,9,8,3,0,4.0,4.0,1.0,0.0,4.0,0.0,1.0,17,0.675177304964539,medium
8150,0,second,69,58,D,70.0,35.0,B,90.0,D,47.0,D,A,A,6,9,3,0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,15,0.6624113475177305,medium
8151,1,second,24,79,F,95.0,60.0,D,65.0,C,72.0,C,D,A,8,8,2,0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,16,0.6465721040189125,medium
8152,0,first,10,9,F,21.0,35.0,D,46.0,B,38.0,D,B,D,21,5,5,0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,26,0.7770685579196218,high
8153,1,third,53,26,C,48.0,3.0,D,,,,,,,1,2,1,1,2.0,1.0,,,,,0.6666666666666666,3,0.37470449172576825,very low
8154,1,second,91,88,A,45.0,87.0,F,17.0,A,40.0,A,A,C,5,6,1,0,4.0,0.0,4.0,4.0,4.0,2.0,1.0,11,0.5924349881796691,low
8155,0,third,26,49,B,22.0,82.0,C,7.0,D,86.0,A,C,A,19,23,1,0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,42,0.790307328605201,high
8156,1,second,77,58,B,50.0,46.0,A,19.0,C,83.0,A,F,F,15,7,4,0,3.0,4.0,2.0,4.0,0.0,0.0,1.0,22,0.7293144208037825,high
8157,1,first,12,12,F,,,,,,,,,,1,0,1,1,0.0,,,,,,0.3333333333333333,1,0.19527186761229315,very low
8158,0,first,79,73,D,57.0,89.0,B,56.0,D,93.0,D,F,B,10,2,1,0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,12,0.5988179669030733,low
8159,0,third,4,10,F,10.0,36.0,F,41.0,A,24.0,B,A,B,4,1,1,0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,5,0.5541371158392435,low
8160,1,third,62,75,F,72.0,27.0,C,50.0,C,60.0,D,D,B,9,6,2,0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,15,0.6401891252955082,medium
8161,1,first,15,6,F,22.0,50.0,D,83.0,C,89.0,D,B,B,16,7,6,0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,23,0.7801418439716312,high
8162,1,third,80,42,A,5.0,45.0,A,46.0,B,69.0,F,F,D,13,2,0,1,4.0,4.0,3.0,0.0,0.0,1.0,1.0,15,0.5957446808510638,low
8163,0,second,39,67,B,92.0,10.0,A,72.0,F,,,,,10,2,3,1,3.0,4.0,0.0,,,,0.8333333333333334,12,0.5599290780141845,low
8164,1,first,6,25,D,23.0,47.0,C,67.0,F,70.0,A,C,C,17,10,7,0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,27,0.8278959810874704,high
8165,1,second,9,20,F,45.0,69.0,F,12.0,C,55.0,A,C,F,3,16,6,0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,19,0.7546099290780142,high
8166,1,first,45,93,C,75.0,71.0,D,38.0,F,28.0,D,D,F,10,2,1,1,2.0,1.0,0.0,1.0,1.0,0.0,1.0,12,0.5988179669030733,low
8167,1,third,34,75,F,92.0,38.0,A,78.0,A,75.0,C,C,B,7,8,4,0,0.0,4.0,4.0,2.0,2.0,3.0,1.0,15,0.6846335697399527,medium
8168,0,third,0,15,F,,,,,,,,,,2,0,1,1,0.0,,,,,,0.3333333333333333,2,0.20165484633569739,very low
8169,1,third,51,55,C,81.0,69.0,A,87.0,B,69.0,C,F,B,10,8,3,0,2.0,4.0,3.0,2.0,0.0,3.0,1.0,18,0.6815602836879433,medium
8170,1,first,21,32,F,,,,,,,,,,0,0,0,1,0.0,,,,,,0.3333333333333333,0,0.16666666666666666,very low
8171,1,first,56,58,F,61.0,65.0,A,72.0,F,90.0,C,C,F,5,7,2,0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,12,0.6210401891252955,low
8172,1,first,59,36,C,43.0,6.0,F,,,,,,,1,2,0,1,2.0,0.0,,,,,0.6666666666666666,3,0.35248226950354605,very low
8173,1,first,36,47,B,24.0,40.0,C,,,,,,,4,1,1,1,3.0,2.0,,,,,0.6666666666666666,5,0.3874704491725768,very low
8174,1,third,92,37,C,68.0,94.0,F,16.0,D,80.0,D,F,C,9,2,2,0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,11,0.6146572104018913,low
8175,1,first,29,19,D,,,,,,,,,,1,1,1,1,1.0,,,,,,0.3333333333333333,2,0.20165484633569739,very low
8176,1,first,88,78,C,0.0,65.0,F,84.0,D,,,,,10,4,1,1,2.0,0.0,1.0,,,,0.8333333333333334,14,0.5282505910165485,low
8177,0,second,4,13,F,7.0,17.0,D,33.0,B,27.0,A,B,C,3,2,2,0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,5,0.5763593380614657,low
8178,1,second,3,16,D,25.0,52.0,C,77.0,F,87.0,B,B,D,10,7,4,0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,17,0.6973995271867612,medium
8179,1,third,90,67,B,86.0,99.0,B,60.0,F,47.0,B,C,C,19,6,5,0,3.0,3.0,0.0,3.0,2.0,2.0,1.0,25,0.7706855791962175,high
8180,0,first,95,76,A,51.0,71.0,D,,,,,,,1,3,1,1,4.0,1.0,,,,,0.6666666666666666,4,0.3810874704491725,very low
8181,0,third,77,72,A,60.0,86.0,F,18.0,C,23.0,F,A,A,7,3,1,0,4.0,0.0,2.0,0.0,4.0,4.0,1.0,10,0.5860520094562648,low
8182,0,third,6,8,A,7.0,25.0,C,27.0,A,22.0,B,A,D,3,3,1,0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,6,0.5605200945626477,low
8183,1,second,3,2,F,6.0,27.0,D,42.0,D,24.0,D,A,C,1,1,1,0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,2,0.5349881796690308,low
8184,1,first,96,48,D,71.0,11.0,C,48.0,C,37.0,F,A,C,7,8,2,1,1.0,2.0,2.0,0.0,4.0,2.0,1.0,15,0.6401891252955082,medium
8185,1,second,19,72,D,50.0,66.0,C,95.0,F,95.0,A,C,A,14,8,3,0,1.0,2.0,0.0,4.0,2.0,4.0,1.0,22,0.7070921985815602,medium
8186,0,second,12,12,D,34.0,47.0,D,47.0,B,86.0,A,B,D,24,16,4,0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,40,0.844208037825059,high
8187,0,second,5,10,F,52.0,50.0,C,92.0,F,92.0,B,B,C,23,9,4,0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,32,0.793144208037825,high
8188,1,third,8,18,B,,,,,,,,,,0,1,1,1,3.0,,,,,,0.3333333333333333,1,0.19527186761229315,very low
8189,1,first,28,10,A,42.0,33.0,D,42.0,F,82.0,A,C,A,12,15,7,0,4.0,1.0,0.0,4.0,2.0,4.0,1.0,27,0.8278959810874704,high
8190,1,third,87,71,F,43.0,67.0,D,22.0,B,57.0,F,A,D,10,10,5,0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,20,0.7387706855791962,high
8191,0,third,53,58,D,88.0,65.0,F,,,,,,,2,4,1,1,1.0,0.0,,,,,0.6666666666666666,6,0.39385342789598105,very low
8192,1,third,1,80,B,79.0,6.0,C,84.0,F,,,,,3,3,1,1,3.0,2.0,0.0,,,,0.8333333333333334,6,0.4771867612293144,very low
8193,1,first,50,27,D,60.0,22.0,F,,,,,,,0,0,1,1,1.0,0.0,,,,,0.6666666666666666,0,0.3555555555555555,very low
8194,0,third,84,81,D,54.0,42.0,A,54.0,F,86.0,A,D,B,18,11,4,0,1.0,4.0,0.0,4.0,1.0,3.0,1.0,29,0.7739952718676123,high
8195,1,first,52,50,A,82.0,68.0,B,69.0,B,55.0,C,F,A,17,7,4,0,4.0,3.0,3.0,2.0,0.0,4.0,1.0,24,0.742080378250591,high
8196,1,second,8,5,D,49.0,30.0,F,97.0,C,50.0,A,B,B,4,14,5,0,1.0,0.0,2.0,4.0,3.0,3.0,1.0,18,0.7260047281323878,high
8197,0,third,29,41,F,84.0,78.0,A,89.0,F,,,,,8,4,1,1,0.0,4.0,0.0,,,,0.8333333333333334,12,0.51548463356974,low
8198,0,second,18,24,D,56.0,35.0,F,51.0,F,87.0,C,D,B,13,15,8,0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,28,0.856501182033097,high
8199,1,third,67,77,A,72.0,39.0,A,58.0,F,71.0,C,F,A,7,9,5,0,4.0,4.0,0.0,2.0,0.0,4.0,1.0,16,0.7132387706855793,medium
8200,1,first,86,77,D,90.0,47.0,F,64.0,A,98.0,A,D,B,8,8,2,0,1.0,0.0,4.0,4.0,1.0,3.0,1.0,16,0.6465721040189125,medium
8201,0,first,14,3,F,27.0,54.0,D,67.0,C,44.0,A,B,C,15,9,4,0,0.0,1.0,2.0,4.0,3.0,2.0,1.0,24,0.742080378250591,high
8202,0,first,10,3,D,20.0,48.0,D,88.0,F,32.0,C,D,C,18,19,7,0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,37,0.8917257683215131,high
8203,1,third,52,55,D,79.0,67.0,B,43.0,C,83.0,A,A,C,8,3,4,0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,11,0.6591016548463358,medium
8204,0,third,22,5,F,,,,,,,,,,0,1,0,1,0.0,,,,,,0.3333333333333333,1,0.17304964539007092,very low
8205,0,third,19,26,D,47.0,44.0,D,81.0,A,30.0,F,B,B,19,10,7,0,1.0,1.0,4.0,0.0,3.0,3.0,1.0,29,0.840661938534279,high
8206,1,third,48,17,C,86.0,57.0,A,18.0,D,19.0,B,B,B,13,10,3,0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,23,0.7134751773049646,medium
8207,1,third,81,43,F,72.0,55.0,C,84.0,F,70.0,C,A,D,13,3,2,0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,16,0.6465721040189125,medium
8208,1,first,68,84,D,45.0,81.0,C,9.0,F,23.0,C,B,A,10,11,4,0,1.0,2.0,0.0,2.0,3.0,4.0,1.0,21,0.7229314420803783,medium
8209,1,third,54,78,C,66.0,35.0,B,17.0,F,55.0,A,F,A,8,6,3,0,2.0,3.0,0.0,4.0,0.0,4.0,1.0,14,0.6560283687943262,medium
8210,0,second,69,91,F,61.0,28.0,C,72.0,F,75.0,A,F,F,6,11,5,0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,17,0.7196217494089835,medium
8211,0,third,37,88,B,53.0,86.0,F,95.0,C,73.0,F,A,B,3,1,4,0,3.0,0.0,2.0,0.0,4.0,3.0,1.0,4,0.614420803782506,low
8212,0,third,7,12,B,1.0,57.0,C,30.0,B,23.0,F,C,B,4,2,1,0,3.0,2.0,3.0,0.0,2.0,3.0,1.0,6,0.5605200945626477,low
8213,0,first,5,17,D,33.0,32.0,F,97.0,C,94.0,D,B,C,26,15,4,0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,41,0.8505910165484634,high
8214,0,third,86,14,A,8.0,82.0,D,84.0,C,44.0,C,C,A,2,1,9,0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,3,0.7191489361702128,medium
8215,0,second,16,16,F,53.0,41.0,F,54.0,C,99.0,A,C,C,4,16,4,0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,20,0.716548463356974,medium
8216,1,first,51,20,C,51.0,18.0,F,,,,,,,1,0,0,1,2.0,0.0,,,,,0.6666666666666666,1,0.3397163120567376,very low
8217,1,third,11,4,F,,,,,,,,,,0,0,1,1,0.0,,,,,,0.3333333333333333,0,0.18888888888888888,very low
8218,1,first,51,58,D,43.0,1.0,D,,,,,,,1,0,1,1,1.0,1.0,,,,,0.6666666666666666,1,0.3619385342789598,very low
8219,1,third,25,64,B,79.0,74.0,B,88.0,F,57.0,D,D,B,17,9,4,0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,26,0.7548463356973996,high
8220,1,second,49,47,F,8.0,42.0,B,86.0,C,39.0,A,F,A,15,9,2,0,0.0,3.0,2.0,4.0,0.0,4.0,1.0,24,0.6976359338061465,medium
8221,0,second,4,99,C,41.0,1.0,C,23.0,F,35.0,D,B,F,6,12,2,0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,18,0.659338061465721,medium
8222,1,first,20,57,B,21.0,58.0,C,,,,,,,4,1,1,1,3.0,2.0,,,,,0.6666666666666666,5,0.3874704491725768,very low
8223,0,third,99,93,D,52.0,77.0,F,14.0,C,87.0,C,A,A,4,6,5,0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,10,0.6749408983451537,medium
8224,1,first,58,23,A,71.0,25.0,B,46.0,F,22.0,A,A,A,9,7,2,0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,16,0.6465721040189125,medium
8225,1,third,85,84,A,23.0,54.0,A,68.0,C,16.0,C,F,D,1,5,2,1,4.0,4.0,2.0,2.0,0.0,1.0,1.0,6,0.5827423167848699,low
8226,1,third,50,66,F,88.0,69.0,B,59.0,A,63.0,B,F,A,13,7,4,0,0.0,3.0,4.0,3.0,0.0,4.0,1.0,20,0.716548463356974,medium
8227,1,first,41,65,B,60.0,76.0,A,18.0,D,92.0,B,F,D,11,8,5,0,3.0,4.0,1.0,3.0,0.0,1.0,1.0,19,0.732387706855792,high
8228,0,first,15,4,F,43.0,32.0,C,52.0,B,65.0,C,D,C,19,3,7,0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,22,0.7959810874704492,high
8229,0,third,9,10,A,8.0,17.0,C,27.0,A,23.0,B,C,A,0,1,2,0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,1,0.5508274231678486,low
8230,0,second,17,25,F,46.0,40.0,C,88.0,C,91.0,C,F,A,28,17,8,0,0.0,2.0,2.0,2.0,0.0,4.0,1.0,45,0.9650118203309693,high
8231,0,second,9,2,A,13.0,48.0,D,46.0,B,21.0,A,A,A,1,2,2,0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,3,0.5635933806146571,low
8232,0,third,9,24,F,31.0,33.0,D,62.0,C,84.0,C,D,C,23,11,4,0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,34,0.8059101654846336,high
8233,0,third,8,5,F,6.0,9.0,C,26.0,B,29.0,C,C,C,3,1,2,0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,4,0.5699763593380615,low
8234,1,first,11,9,D,51.0,44.0,D,90.0,F,80.0,A,B,C,4,17,7,0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,21,0.789598108747045,high
8235,1,third,91,74,A,43.0,71.0,B,1.0,B,78.0,A,B,B,6,8,3,0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,14,0.6560283687943262,medium
8236,1,first,23,54,A,15.0,48.0,F,,,,,,,3,1,0,1,4.0,0.0,,,,,0.6666666666666666,4,0.3588652482269503,very low
8237,0,second,61,53,A,34.0,64.0,A,,,,,,,0,3,1,1,4.0,4.0,,,,,0.6666666666666666,3,0.37470449172576825,very low
8238,1,third,9,16,F,7.0,28.0,D,40.0,A,24.0,B,A,D,3,3,2,0,0.0,1.0,4.0,3.0,4.0,1.0,1.0,6,0.5827423167848699,low
8239,0,third,9,8,B,1.0,32.0,B,35.0,A,22.0,A,D,C,4,3,2,0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,7,0.5891252955082742,low
8240,1,first,15,45,B,,,,,,,,,,4,0,0,1,3.0,,,,,,0.3333333333333333,4,0.1921985815602837,very low
8241,1,third,36,51,A,68.0,21.0,B,45.0,B,65.0,A,F,A,17,6,5,0,4.0,3.0,3.0,4.0,0.0,4.0,1.0,23,0.7579196217494091,high
8242,1,third,53,49,C,48.0,22.0,D,,,,,,,1,2,1,1,2.0,1.0,,,,,0.6666666666666666,3,0.37470449172576825,very low
8243,0,second,43,85,A,53.0,19.0,F,57.0,F,50.0,B,D,A,16,8,6,0,4.0,0.0,0.0,3.0,1.0,4.0,1.0,24,0.7865248226950354,high
8244,0,second,10,26,D,36.0,45.0,C,97.0,C,97.0,C,F,B,29,4,7,0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,33,0.866193853427896,high
8245,1,first,37,66,F,66.0,20.0,A,34.0,B,72.0,A,A,A,2,18,1,0,0.0,4.0,3.0,4.0,4.0,4.0,1.0,20,0.6498817966903073,medium
8246,0,first,10,22,F,48.0,40.0,D,65.0,A,80.0,A,B,B,29,16,7,0,0.0,1.0,4.0,4.0,3.0,3.0,1.0,45,0.9427895981087471,high
8247,0,third,81,81,A,7.0,60.0,C,92.0,F,,,,,5,3,3,1,4.0,2.0,0.0,,,,0.8333333333333334,8,0.5343971631205674,low
8248,1,second,78,28,D,29.0,71.0,B,46.0,F,,,,,1,2,1,1,1.0,3.0,0.0,,,,0.8333333333333334,3,0.4580378250591016,very low
8249,1,third,64,83,C,42.0,26.0,A,16.0,D,5.0,F,C,C,11,3,3,1,2.0,4.0,1.0,0.0,2.0,2.0,1.0,14,0.6560283687943262,medium
8250,0,second,12,43,D,28.0,46.0,D,41.0,A,60.0,F,B,A,8,19,1,0,1.0,1.0,4.0,0.0,3.0,4.0,1.0,27,0.6945626477541371,medium
8251,1,first,13,37,A,6.0,6.0,B,63.0,A,52.0,A,F,D,7,15,6,0,4.0,3.0,4.0,4.0,0.0,1.0,1.0,22,0.7737588652482269,high
8252,1,first,76,71,F,78.0,0.0,B,17.0,C,,,,,6,1,1,1,0.0,3.0,2.0,,,,0.8333333333333334,7,0.4835697399527187,very low
8253,1,third,8,19,F,36.0,33.0,D,62.0,A,59.0,C,D,C,4,19,5,0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,23,0.7579196217494091,high
8254,0,second,2,12,B,5.0,16.0,D,24.0,B,25.0,F,F,C,4,1,1,0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,5,0.5541371158392435,low
8255,1,second,71,59,D,56.0,56.0,A,99.0,C,83.0,A,F,A,14,23,5,0,1.0,4.0,2.0,4.0,0.0,4.0,1.0,37,0.8472813238770687,high
8256,0,third,8,4,A,6.0,26.0,F,46.0,D,20.0,C,D,B,2,2,1,0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,4,0.5477541371158393,low
8257,1,first,53,75,D,83.0,17.0,B,51.0,B,1.0,A,F,C,19,22,2,0,1.0,3.0,3.0,4.0,0.0,2.0,1.0,41,0.8061465721040189,high
8258,0,second,84,64,B,61.0,63.0,A,60.0,C,63.0,C,D,D,14,8,1,0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,22,0.6626477541371159,medium
8259,1,first,9,4,C,,,,,,,,,,0,0,1,1,2.0,,,,,,0.3333333333333333,0,0.18888888888888888,very low
8260,1,third,8,24,F,25.0,53.0,C,56.0,B,74.0,A,C,C,24,8,6,0,0.0,2.0,3.0,4.0,2.0,2.0,1.0,32,0.8375886524822694,high
8261,0,first,2,3,D,35.0,43.0,D,61.0,B,46.0,C,A,D,29,5,6,0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,34,0.850354609929078,high
8262,1,first,93,72,D,67.0,79.0,A,23.0,A,74.0,A,A,A,3,4,3,0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,7,0.6113475177304964,low
8263,1,first,60,68,C,44.0,55.0,B,49.0,F,,,,,1,1,0,1,2.0,3.0,0.0,,,,0.8333333333333334,2,0.4294326241134752,very low
8264,0,second,13,82,C,73.0,2.0,F,49.0,D,13.0,B,A,D,19,14,4,0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,33,0.7995271867612294,high
8265,1,third,17,26,F,46.0,94.0,A,90.0,F,73.0,F,B,B,17,19,2,0,0.0,4.0,0.0,0.0,3.0,3.0,1.0,36,0.7742316784869976,high
8266,1,first,32,3,A,62.0,37.0,F,36.0,F,,,,,5,1,1,1,4.0,0.0,0.0,,,,0.8333333333333334,6,0.4771867612293144,very low
8267,0,second,96,55,A,43.0,20.0,A,7.0,A,70.0,F,D,D,4,9,2,0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,13,0.6274231678486997,medium
8268,0,third,2,11,F,2.0,29.0,F,30.0,A,28.0,C,B,D,1,1,2,0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,2,0.5572104018912529,low
8269,1,third,90,56,D,42.0,66.0,A,78.0,D,81.0,A,B,C,17,4,5,0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,21,0.7451536643026005,high
8270,0,third,2,7,A,2.0,48.0,B,40.0,F,29.0,A,A,A,4,2,1,0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,6,0.5605200945626477,low
8271,0,third,9,4,A,7.0,8.0,F,28.0,D,24.0,D,C,A,2,3,2,0,4.0,0.0,1.0,1.0,2.0,4.0,1.0,5,0.5763593380614657,low
8272,0,first,50,5,B,96.0,45.0,D,48.0,B,12.0,D,A,C,17,12,5,0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,29,0.7962174940898346,high
8273,1,first,25,55,A,64.0,72.0,A,25.0,F,14.0,F,F,F,10,4,0,1,4.0,4.0,0.0,0.0,0.0,0.0,1.0,14,0.5893617021276596,low
8274,1,third,44,72,B,90.0,29.0,D,59.0,D,57.0,F,D,D,3,1,1,1,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4,0.5477541371158393,low
8275,0,first,9,26,F,39.0,40.0,D,89.0,A,48.0,A,B,C,28,11,5,0,0.0,1.0,4.0,4.0,3.0,2.0,1.0,39,0.8600472813238771,high
8276,0,third,61,89,A,45.0,64.0,A,88.0,D,,,,,1,3,2,1,4.0,4.0,1.0,,,,0.8333333333333334,4,0.48664302600472814,low
8277,0,third,92,30,B,85.0,6.0,D,18.0,F,48.0,A,F,C,9,4,3,0,3.0,1.0,0.0,4.0,0.0,2.0,1.0,13,0.6496453900709219,medium
8278,1,third,84,49,D,46.0,9.0,B,75.0,B,27.0,F,C,C,19,22,9,0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,41,0.9617021276595745,high
8279,1,third,40,73,A,79.0,78.0,C,44.0,F,63.0,C,F,A,14,7,5,0,4.0,2.0,0.0,2.0,0.0,4.0,1.0,21,0.7451536643026005,high
8280,0,third,10,5,D,28.0,36.0,D,78.0,D,28.0,A,A,C,17,19,8,0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,36,0.907565011820331,high
8281,0,third,80,38,A,43.0,55.0,A,73.0,A,59.0,F,B,D,18,7,5,0,4.0,4.0,4.0,0.0,3.0,1.0,1.0,25,0.7706855791962175,high
8282,1,third,48,10,B,11.0,60.0,C,51.0,F,,,,,0,0,0,1,3.0,2.0,0.0,,,,0.8333333333333334,0,0.4166666666666667,very low
8283,1,second,34,39,B,60.0,39.0,C,31.0,C,,,,,6,2,1,1,3.0,2.0,2.0,,,,0.8333333333333334,8,0.48995271867612294,low
8284,1,third,41,45,A,5.0,26.0,A,73.0,C,55.0,B,A,B,2,2,9,0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,4,0.725531914893617,high
8285,0,second,35,44,C,27.0,31.0,F,5.0,C,33.0,F,A,D,11,18,8,0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,29,0.8628841607565012,high
8286,0,third,7,11,B,1.0,14.0,C,47.0,B,21.0,B,C,C,1,3,2,0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,4,0.5699763593380615,low
8287,1,third,23,30,D,,,,,,,,,,3,1,0,1,1.0,,,,,,0.3333333333333333,4,0.1921985815602837,very low
8288,1,second,6,3,F,28.0,36.0,B,91.0,A,57.0,A,D,C,16,3,8,0,0.0,3.0,4.0,4.0,1.0,2.0,1.0,19,0.7990543735224587,high
8289,0,third,2,15,B,2.0,41.0,D,38.0,A,29.0,F,A,C,4,1,1,0,3.0,1.0,4.0,0.0,4.0,2.0,1.0,5,0.5541371158392435,low
8290,1,second,8,9,F,11.0,56.0,D,29.0,B,28.0,B,A,C,1,1,1,0,0.0,1.0,3.0,3.0,4.0,2.0,1.0,2,0.5349881796690308,low
8291,1,second,29,78,B,65.0,32.0,D,92.0,F,77.0,D,D,D,15,9,2,0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,24,0.6976359338061465,medium
8292,1,third,43,24,B,80.0,24.0,B,31.0,D,,,,,4,4,0,1,3.0,3.0,1.0,,,,0.8333333333333334,8,0.46773049645390075,very low
8293,0,second,10,13,F,38.0,37.0,C,61.0,C,89.0,C,B,B,22,10,4,0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,32,0.793144208037825,high
8294,1,third,47,7,A,17.0,16.0,A,52.0,D,,,,,1,3,0,1,4.0,4.0,1.0,,,,0.8333333333333334,4,0.4421985815602837,very low
8295,0,second,8,2,A,5.0,38.0,B,30.0,A,21.0,B,A,D,0,1,1,0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,1,0.5286052009456265,low
8296,0,third,17,15,F,46.0,48.0,D,73.0,A,80.0,F,C,A,11,11,5,0,0.0,1.0,4.0,0.0,2.0,4.0,1.0,22,0.7515366430260048,high
8297,1,second,80,46,B,62.0,88.0,D,85.0,D,,,,,8,0,0,1,3.0,1.0,1.0,,,,0.8333333333333334,8,0.46773049645390075,very low
8298,1,first,85,60,F,81.0,73.0,A,9.0,C,33.0,F,F,D,12,5,3,0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,17,0.675177304964539,medium
