,External,Year,session 1,session 2,test 1,session 3,session 4,test 2,session 5,test 3,session 6,ind cw,group cw,final grade,fourm Q,fourm A,office hour visits,dropout,test 1_numeric,test 2_numeric,test 3_numeric,ind cw_numeric,group cw_numeric,final grade_numeric,attendance_quality,attendance_rate,attendance_score,forum_engagement,engagement_score,last_test_before_dropout,avg_test_score,engagement_level
9249,0,second,6.0,19.0,F,21.0,52.0,C,47.0,C,33.0,A,C,D,20,19,8,0,0.0,2.0,2.0,4.0,2.0,1.0,0.2966666666666667,1.0,0.2966666666666667,39,0.5750472813238771,,1.3333333333333333,high
9250,1,second,29.0,40.0,A,93.0,69.0,F,62.0,F,4.0,A,F,D,15,20,5,0,4.0,0.0,0.0,4.0,0.0,1.0,0.495,1.0,0.495,35,0.5820153664302601,,1.3333333333333333,high
9251,0,third,81.0,77.0,C,93.0,34.0,C,87.0,B,73.0,A,C,A,17,24,2,0,2.0,2.0,3.0,4.0,2.0,4.0,0.7416666666666667,1.0,0.7416666666666667,41,0.6769799054373522,,2.3333333333333335,high
9252,0,second,18.0,9.0,D,49.0,38.0,F,78.0,D,60.0,A,D,B,8,10,4,0,1.0,0.0,1.0,4.0,1.0,3.0,0.42,1.0,0.42,18,0.4137825059101655,,0.6666666666666666,medium
9253,1,third,69.0,77.0,C,51.0,81.0,A,77.0,A,20.0,F,A,A,16,11,3,0,2.0,4.0,4.0,0.0,4.0,4.0,0.625,1.0,0.625,27,0.5515070921985815,,3.3333333333333335,high
9254,1,second,58.0,87.0,F,61.0,23.0,A,57.0,A,78.0,A,F,D,14,6,3,0,0.0,4.0,4.0,4.0,0.0,1.0,0.6066666666666667,1.0,0.6066666666666667,20,0.49765957446808506,,2.6666666666666665,high
9255,1,third,51.0,53.0,C,94.0,45.0,A,75.0,D,89.0,B,F,B,10,5,5,0,2.0,4.0,1.0,3.0,0.0,3.0,0.6783333333333332,1.0,0.6783333333333332,15,0.5460224586288416,,2.3333333333333335,high
9256,1,first,57.0,22.0,D,56.0,24.0,F,,,,,,,0,1,0,1,1.0,0.0,,,,,0.3975,0.6666666666666666,0.265,1,0.13888297872340427,0.0,,very low
9257,1,third,58.0,,A,67.0,42.0,A,59.0,B,31.0,B,F,C,4,3,2,0,4.0,4.0,3.0,3.0,0.0,2.0,0.514,0.8333333333333334,0.42833333333333334,7,0.3032919621749409,,3.6666666666666665,low
9258,0,third,8.0,14.0,B,11.0,50.0,C,49.0,A,23.0,F,C,A,3,3,1,0,3.0,2.0,4.0,0.0,2.0,4.0,0.2583333333333333,1.0,0.2583333333333333,6,0.1896867612293144,,3.0,low
9259,1,second,17.0,21.0,D,41.0,33.0,D,96.0,B,98.0,B,A,B,10,19,7,0,1.0,1.0,3.0,3.0,4.0,3.0,0.51,1.0,0.51,29,0.595661938534279,,1.6666666666666667,high
9260,1,first,27.0,59.0,A,33.0,97.0,A,49.0,A,9.0,F,F,D,6,5,0,1,4.0,4.0,4.0,0.0,0.0,1.0,0.45666666666666667,1.0,0.45666666666666667,11,0.29854609929078013,4.0,,low
9261,1,second,39.0,39.0,A,,7.0,F,,,,,,,3,0,1,1,4.0,0.0,,,,,0.2833333333333333,0.5,0.14166666666666666,3,0.11220449172576832,0.0,,very low
9262,1,first,16.0,6.0,C,,,,,,,,,,2,0,0,1,2.0,,,,,,0.11,0.3333333333333333,0.03666666666666667,2,0.03109929078014184,2.0,,very low
9263,1,second,5.0,14.0,D,55.0,44.0,F,49.0,F,76.0,F,C,C,18,9,7,0,1.0,0.0,0.0,0.0,2.0,2.0,0.405,1.0,0.405,27,0.5303959810874704,,0.3333333333333333,high
9264,1,second,87.0,50.0,A,45.0,81.0,A,26.0,B,88.0,A,F,D,12,9,1,0,4.0,4.0,3.0,4.0,0.0,1.0,0.6283333333333334,1.0,0.6283333333333334,21,0.4704314420803783,,3.6666666666666665,medium
9265,1,third,6.0,2.0,F,,,,,,,,,,0,0,1,1,0.0,,,,,,0.04,0.3333333333333333,0.013333333333333332,0,0.028888888888888888,0.0,,very low
9266,1,first,40.0,31.0,D,49.0,67.0,C,41.0,F,,,,,4,3,0,1,1.0,2.0,0.0,,,,0.456,0.8333333333333334,0.38,7,0.2346808510638298,0.0,,low
9267,1,first,62.0,39.0,A,90.0,42.0,B,41.0,A,87.0,B,F,C,9,4,1,0,4.0,3.0,4.0,3.0,0.0,2.0,0.6016666666666667,1.0,0.6016666666666667,13,0.40603427895981087,,3.6666666666666665,medium
9268,0,third,59.0,15.0,C,33.0,47.0,F,56.0,F,,,,,0,1,1,1,2.0,0.0,0.0,,,,0.42,0.8333333333333334,0.35,1,0.20360520094562648,0.0,,low
9269,1,second,58.0,37.0,B,28.0,2.0,F,,,,,,,1,2,1,1,3.0,0.0,,,,,0.3125,0.6666666666666666,0.20833333333333331,3,0.14553782505910165,0.0,,very low
9270,0,second,63.0,97.0,D,64.0,58.0,A,78.0,C,88.0,C,F,C,11,11,3,0,1.0,4.0,2.0,2.0,0.0,2.0,0.7466666666666667,1.0,0.7466666666666667,22,0.5804255319148937,,2.3333333333333335,high
9271,1,first,48.0,56.0,D,65.0,22.0,F,1.0,F,53.0,B,C,F,4,4,0,1,1.0,0.0,0.0,3.0,2.0,0.0,0.4083333333333334,1.0,0.4083333333333334,8,0.2552304964539007,0.0,,low
9272,1,first,58.0,30.0,A,58.0,51.0,B,21.0,D,,,,,6,0,0,1,4.0,3.0,1.0,,,,0.436,0.8333333333333334,0.36333333333333334,6,0.2199645390070922,1.0,,low
9273,1,second,14.0,91.0,A,90.0,50.0,D,31.0,C,3.0,A,A,C,2,17,2,0,4.0,1.0,2.0,4.0,4.0,2.0,0.465,1.0,0.465,19,0.3982210401891253,,2.3333333333333335,medium
9274,1,third,42.0,63.0,F,91.0,58.0,C,69.0,B,57.0,D,A,A,9,6,4,0,0.0,2.0,3.0,1.0,4.0,4.0,0.6333333333333333,1.0,0.6333333333333333,15,0.5013002364066194,,1.6666666666666667,high
9275,1,first,30.0,49.0,B,17.0,11.0,C,,,,,,,0,0,1,1,3.0,2.0,,,,,0.2675,0.6666666666666666,0.17833333333333334,0,0.1113888888888889,2.0,,very low
9276,0,third,21.0,35.0,B,,,,,,,,,,2,1,1,1,3.0,,,,,,0.28,0.3333333333333333,0.09333333333333334,3,0.08803782505910165,3.0,,very low
9277,0,first,94.0,97.0,B,93.0,50.0,C,8.0,A,27.0,A,F,D,8,15,2,0,3.0,2.0,4.0,4.0,0.0,1.0,0.615,1.0,0.615,23,0.4987529550827423,,3.0,high
9278,1,second,81.0,41.0,D,83.0,54.0,B,67.0,A,15.0,B,A,F,9,7,4,0,1.0,3.0,4.0,3.0,4.0,0.0,0.5683333333333334,1.0,0.5683333333333334,16,0.47518321513002365,,2.6666666666666665,medium
9279,1,third,72.0,75.0,D,52.0,67.0,B,54.0,F,71.0,D,F,A,12,7,2,0,1.0,3.0,0.0,1.0,0.0,4.0,0.6516666666666667,1.0,0.6516666666666667,19,0.4915543735224586,,1.3333333333333333,medium
9280,1,second,48.0,40.0,A,14.0,18.0,C,,,,,,,4,0,0,1,4.0,2.0,,,,,0.3,0.6666666666666666,0.19999999999999998,4,0.125531914893617,2.0,,very low
9281,0,third,36.0,51.0,D,88.0,28.0,F,,,,,,,6,2,2,1,1.0,0.0,,,,,0.5075,0.6666666666666666,0.33833333333333326,8,0.2646749408983451,0.0,,low
9282,1,first,56.0,22.0,F,5.0,5.0,B,63.0,D,,,,,6,0,1,1,0.0,3.0,1.0,,,,0.302,0.8333333333333334,0.25166666666666665,6,0.18635342789598108,1.0,,low
9283,0,third,4.0,16.0,B,5.0,45.0,B,31.0,B,25.0,B,B,A,0,3,2,0,3.0,3.0,3.0,3.0,3.0,4.0,0.21,1.0,0.21,3,0.1685933806146572,,3.0,low
9284,1,second,12.0,67.0,B,55.0,25.0,B,8.0,F,50.0,C,F,A,12,5,3,0,3.0,3.0,0.0,2.0,0.0,4.0,0.36166666666666664,1.0,0.36166666666666664,17,0.35601063829787233,,2.0,low
9285,0,second,5.0,7.0,F,51.0,78.0,A,41.0,C,63.0,A,C,B,3,9,5,0,0.0,4.0,2.0,4.0,2.0,3.0,0.4083333333333334,1.0,0.4083333333333334,12,0.39187352245862883,,2.0,medium
9286,1,first,41.0,54.0,A,37.0,37.0,F,,,,,,,4,1,0,1,4.0,0.0,,,,,0.4225,0.6666666666666666,0.2816666666666666,5,0.17274822695035458,0.0,,low
9287,1,third,32.0,76.0,F,60.0,65.0,B,23.0,B,83.0,D,B,C,4,2,4,0,0.0,3.0,3.0,1.0,3.0,2.0,0.565,1.0,0.565,6,0.4096867612293144,,2.0,medium
9288,0,first,17.0,26.0,D,29.0,39.0,D,64.0,D,23.0,A,A,C,6,12,8,0,1.0,1.0,1.0,4.0,4.0,2.0,0.33,1.0,0.33,18,0.4576713947990544,,1.0,medium
9289,0,third,9.0,13.0,A,3.0,46.0,A,24.0,D,29.0,D,C,B,3,3,1,0,4.0,4.0,1.0,1.0,2.0,3.0,0.20666666666666667,1.0,0.20666666666666667,6,0.1638534278959811,,3.0,very low
9290,0,first,12.0,8.0,D,43.0,32.0,D,74.0,C,44.0,F,B,B,10,13,4,0,1.0,1.0,2.0,0.0,3.0,3.0,0.355,1.0,0.355,23,0.41319739952718676,,1.3333333333333333,medium
9291,1,third,17.0,78.0,B,42.0,8.0,B,53.0,C,,,,,9,3,1,1,3.0,3.0,2.0,,,,0.396,0.8333333333333334,0.33,12,0.26381796690307324,2.0,,low
9292,0,third,5.0,16.0,A,3.0,23.0,B,31.0,A,26.0,F,A,B,1,2,2,0,4.0,3.0,4.0,0.0,4.0,3.0,0.1733333333333333,1.0,0.1733333333333333,3,0.15026004728132386,,3.6666666666666665,very low
9293,0,second,1.0,4.0,F,9.0,37.0,F,38.0,A,23.0,A,C,D,3,1,2,0,0.0,0.0,4.0,4.0,2.0,1.0,0.18666666666666668,1.0,0.18666666666666668,4,0.1633096926713948,,1.3333333333333333,very low
9294,1,third,27.0,43.0,B,13.0,55.0,F,,,,,,,0,1,0,1,3.0,0.0,,,,,0.345,0.6666666666666666,0.22999999999999998,1,0.12138297872340424,0.0,,very low
9295,0,second,15.0,12.0,D,57.0,40.0,D,66.0,B,79.0,A,B,B,12,15,6,0,1.0,1.0,3.0,4.0,3.0,3.0,0.44833333333333336,1.0,0.44833333333333336,27,0.5298404255319149,,1.6666666666666667,high
9296,1,third,16.0,54.0,F,,,,,,,,,,2,1,0,1,0.0,,,,,,0.35,0.3333333333333333,0.11666666666666665,3,0.07748226950354609,0.0,,very low
9297,1,first,73.0,37.0,B,28.0,22.0,A,46.0,C,5.0,F,D,C,6,4,0,1,3.0,4.0,2.0,0.0,1.0,2.0,0.3516666666666666,1.0,0.3516666666666666,10,0.23966312056737588,2.0,,low
9298,0,third,24.0,60.0,D,87.0,86.0,C,,,,,,,2,3,0,1,1.0,2.0,,,,,0.6425,0.6666666666666666,0.4283333333333333,5,0.2460815602836879,2.0,,low
9299,1,second,33.0,44.0,B,31.0,26.0,F,,,,,,,0,0,0,1,3.0,0.0,,,,,0.335,0.6666666666666666,0.22333333333333333,0,0.11166666666666666,0.0,,very low
9300,0,first,9.0,24.0,D,46.0,47.0,F,40.0,C,13.0,D,C,B,19,12,1,0,1.0,0.0,2.0,1.0,2.0,3.0,0.29833333333333334,1.0,0.29833333333333334,31,0.3692612293144208,,1.0,low
9301,0,third,7.0,9.0,A,7.0,37.0,F,38.0,A,27.0,A,C,D,4,1,2,0,4.0,0.0,4.0,4.0,2.0,1.0,0.20833333333333331,1.0,0.20833333333333331,5,0.18052600472813238,,2.6666666666666665,low
9302,1,second,83.0,39.0,D,47.0,6.0,D,18.0,D,16.0,F,F,D,13,0,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0.3483333333333334,1.0,0.3483333333333334,13,0.2793676122931442,1.0,,low
9303,1,first,3.0,11.0,F,,,,,,,,,,2,1,1,1,0.0,,,,,,0.07,0.3333333333333333,0.023333333333333334,3,0.05303782505910165,0.0,,very low
9304,1,third,1.0,15.0,F,,,,,,,,,,2,1,1,1,0.0,,,,,,0.08,0.3333333333333333,0.026666666666666665,3,0.054704491725768314,0.0,,very low
9305,1,third,2.0,1.0,A,5.0,23.0,F,48.0,F,26.0,A,B,A,1,1,1,0,4.0,0.0,0.0,4.0,3.0,4.0,0.175,1.0,0.175,2,0.12248817966903074,,1.3333333333333333,very low
9306,0,second,1.0,8.0,F,4.0,23.0,D,41.0,A,29.0,D,B,D,4,3,2,0,0.0,1.0,4.0,1.0,3.0,1.0,0.17666666666666667,1.0,0.17666666666666667,7,0.17745862884160757,,1.6666666666666667,low
9307,1,third,66.0,75.0,A,87.0,59.0,D,,,,,,,3,0,2,1,4.0,1.0,,,,,0.7175,0.6666666666666666,0.47833333333333333,3,0.3027600472813239,1.0,,low
9308,1,third,61.0,80.0,B,21.0,65.0,B,60.0,A,16.0,B,A,D,8,0,1,1,3.0,3.0,4.0,3.0,4.0,1.0,0.505,1.0,0.505,8,0.32578605200945626,4.0,,low
9309,1,third,5.0,8.0,D,22.0,49.0,D,87.0,D,83.0,C,C,B,17,12,4,0,1.0,1.0,1.0,2.0,2.0,3.0,0.42333333333333334,1.0,0.42333333333333334,29,0.48566193853427897,,1.0,medium
9310,0,third,1.0,7.0,A,13.0,16.0,B,33.0,B,25.0,F,A,A,0,3,1,0,4.0,3.0,3.0,0.0,4.0,4.0,0.15833333333333333,1.0,0.15833333333333333,3,0.12053782505910166,,3.3333333333333335,very low
9311,1,third,10.0,23.0,B,,,,,,,,,,1,1,1,1,3.0,,,,,,0.165,0.3333333333333333,0.055,2,0.06248817966903074,3.0,,very low
9312,0,first,17.0,9.0,F,38.0,37.0,D,97.0,C,92.0,A,B,D,14,8,4,0,0.0,1.0,2.0,4.0,3.0,1.0,0.48333333333333334,1.0,0.48333333333333334,22,0.4709810874704492,,1.0,medium
9313,0,third,5.0,16.0,A,1.0,38.0,B,27.0,A,23.0,D,A,B,1,2,1,0,4.0,3.0,4.0,1.0,4.0,3.0,0.18333333333333332,1.0,0.18333333333333332,3,0.13303782505910164,,3.6666666666666665,very low
9314,1,third,29.0,41.0,B,63.0,44.0,B,28.0,D,,,,,4,0,0,1,3.0,3.0,1.0,,,,0.41,0.8333333333333334,0.3416666666666667,4,0.19636524822695037,1.0,,low
9315,1,first,27.0,41.0,D,,,,,,,,,,3,0,1,1,1.0,,,,,,0.34,0.3333333333333333,0.11333333333333334,3,0.09803782505910166,1.0,,very low
9316,1,first,81.0,67.0,B,41.0,30.0,A,13.0,C,70.0,D,B,C,13,11,3,0,3.0,4.0,2.0,1.0,3.0,2.0,0.5033333333333334,1.0,0.5033333333333334,24,0.4715248226950355,,3.0,medium
9317,1,third,57.0,51.0,B,19.0,19.0,B,45.0,D,,,,,3,1,0,1,3.0,3.0,1.0,,,,0.382,0.8333333333333334,0.31833333333333336,4,0.1846985815602837,1.0,,low
9318,1,third,7.0,8.0,A,1.0,27.0,F,26.0,B,21.0,D,C,B,4,1,2,0,4.0,0.0,3.0,1.0,2.0,3.0,0.15,1.0,0.15,5,0.15135933806146573,,2.3333333333333335,very low
9319,0,third,87.0,18.0,B,29.0,36.0,D,58.0,C,59.0,B,A,F,17,17,3,0,3.0,1.0,2.0,3.0,4.0,0.0,0.47833333333333333,1.0,0.47833333333333333,34,0.5228546099290781,,2.0,high
9320,1,second,20.0,79.0,A,90.0,50.0,A,57.0,F,80.0,C,F,D,16,8,2,0,4.0,4.0,0.0,2.0,0.0,1.0,0.6266666666666666,1.0,0.6266666666666666,24,0.5109692671394798,,2.6666666666666665,high
9321,1,third,27.0,15.0,D,,,,,,,,,,0,1,1,1,1.0,,,,,,0.21,0.3333333333333333,0.06999999999999999,1,0.06360520094562648,1.0,,very low
9322,1,first,9.0,48.0,A,37.0,30.0,C,19.0,D,,,,,0,0,1,1,4.0,2.0,1.0,,,,0.28600000000000003,0.8333333333333334,0.23833333333333337,0,0.1413888888888889,1.0,,very low
9323,1,third,22.0,53.0,F,85.0,27.0,A,1.0,F,93.0,F,F,A,6,6,3,0,0.0,4.0,0.0,0.0,0.0,4.0,0.4683333333333334,1.0,0.4683333333333334,12,0.3774290780141844,,1.3333333333333333,low
9324,1,third,2.0,2.0,A,10.0,38.0,A,32.0,F,20.0,B,A,C,4,2,2,0,4.0,4.0,0.0,3.0,4.0,2.0,0.1733333333333333,1.0,0.1733333333333333,6,0.16940898345153663,,2.6666666666666665,low
9325,1,second,46.0,84.0,D,46.0,23.0,A,67.0,F,72.0,A,A,B,15,13,5,0,1.0,4.0,0.0,4.0,4.0,3.0,0.5633333333333334,1.0,0.5633333333333334,28,0.571501182033097,,1.6666666666666667,high
9326,1,first,10.0,38.0,D,60.0,24.0,A,62.0,B,30.0,F,A,B,11,17,5,0,1.0,4.0,3.0,0.0,4.0,3.0,0.37333333333333335,1.0,0.37333333333333335,28,0.47650118203309694,,2.6666666666666665,medium
9327,0,third,76.0,95.0,A,46.0,66.0,D,69.0,F,38.0,A,B,B,8,9,2,0,4.0,1.0,0.0,4.0,3.0,3.0,0.65,1.0,0.65,17,0.4779550827423168,,1.6666666666666667,medium
9328,1,second,60.0,28.0,D,74.0,40.0,C,42.0,C,10.0,F,F,F,1,5,2,1,1.0,2.0,2.0,0.0,0.0,0.0,0.42333333333333334,1.0,0.42333333333333334,6,0.29440898345153665,2.0,,low
9329,1,third,33.0,68.0,C,94.0,25.0,A,45.0,F,81.0,B,A,B,7,7,4,0,2.0,4.0,0.0,3.0,4.0,3.0,0.5766666666666667,1.0,0.5766666666666667,14,0.46658392434988183,,2.0,medium
9330,1,first,17.0,36.0,A,47.0,10.0,A,3.0,D,11.0,F,F,F,6,4,1,1,4.0,4.0,1.0,0.0,0.0,0.0,0.20666666666666667,1.0,0.20666666666666667,10,0.1893853427895981,1.0,,low
9331,1,third,40.0,56.0,C,93.0,48.0,B,51.0,F,89.0,B,D,A,10,8,5,0,2.0,3.0,0.0,3.0,1.0,4.0,0.6283333333333334,1.0,0.6283333333333334,18,0.5401713947990544,,1.6666666666666667,high
9332,1,first,80.0,98.0,A,9.0,80.0,C,67.0,A,39.0,D,D,F,12,3,2,1,4.0,2.0,4.0,1.0,1.0,0.0,0.6216666666666666,1.0,0.6216666666666666,15,0.45102245862884155,4.0,,medium
9333,1,third,3.0,5.0,F,11.0,20.0,F,49.0,A,23.0,A,D,A,0,3,1,0,0.0,0.0,4.0,4.0,1.0,4.0,0.185,1.0,0.185,3,0.133871158392435,,1.3333333333333333,very low
9334,1,second,96.0,52.0,A,25.0,64.0,D,91.0,D,56.0,A,F,D,7,1,3,1,4.0,1.0,1.0,4.0,0.0,1.0,0.64,1.0,0.64,8,0.4377304964539007,1.0,,medium
9335,1,first,30.0,51.0,C,8.0,54.0,B,47.0,D,,,,,2,3,1,1,2.0,3.0,1.0,,,,0.38,0.8333333333333334,0.3166666666666667,5,0.21247044917257685,1.0,,low
9336,0,second,71.0,10.0,B,98.0,42.0,F,64.0,D,18.0,D,C,D,16,3,9,0,3.0,0.0,1.0,1.0,2.0,1.0,0.505,1.0,0.505,19,0.5737765957446808,,1.3333333333333333,high
9337,1,third,74.0,52.0,F,67.0,51.0,A,27.0,F,77.0,D,F,B,5,9,5,0,0.0,4.0,0.0,1.0,0.0,3.0,0.58,1.0,0.58,14,0.4904728132387706,,1.3333333333333333,medium
9338,1,second,7.0,9.0,F,1.0,41.0,B,37.0,A,25.0,A,C,A,0,1,2,0,0.0,3.0,4.0,4.0,2.0,4.0,0.2,1.0,0.2,1,0.1508274231678487,,2.3333333333333335,very low
9339,1,third,51.0,59.0,C,39.0,14.0,F,,,,,,,1,1,0,1,2.0,0.0,,,,,0.4075,0.6666666666666666,0.2716666666666666,2,0.1485992907801418,0.0,,very low
9340,1,second,72.0,63.0,A,50.0,52.0,F,31.0,B,68.0,A,A,D,7,9,5,0,4.0,0.0,3.0,4.0,4.0,1.0,0.56,1.0,0.56,16,0.4932387706855792,,2.3333333333333335,high
9341,1,second,29.0,76.0,D,81.0,57.0,B,2.0,C,58.0,B,F,A,11,8,4,0,1.0,3.0,2.0,3.0,0.0,4.0,0.505,1.0,0.505,19,0.4626654846335697,,2.0,medium
9342,1,third,62.0,73.0,A,88.0,48.0,C,85.0,D,78.0,C,A,A,6,8,3,0,4.0,2.0,1.0,2.0,4.0,4.0,0.7233333333333333,1.0,0.7233333333333333,14,0.5176950354609928,,2.3333333333333335,high
9343,0,second,6.0,16.0,B,,,,,,,,,,7,2,0,1,3.0,,,,,,0.11,0.3333333333333333,0.03666666666666667,9,0.07578014184397164,3.0,,very low
9344,1,third,59.0,46.0,B,56.0,24.0,F,,,,,,,1,0,1,1,3.0,0.0,,,,,0.4625,0.6666666666666666,0.30833333333333335,1,0.18277186761229317,0.0,,low
9345,1,first,25.0,55.0,D,,,,,,,,,,2,2,1,1,1.0,,,,,,0.4,0.3333333333333333,0.13333333333333333,4,0.11442080378250591,1.0,,very low
9346,1,second,9.0,64.0,F,26.0,44.0,D,1.0,C,15.0,F,A,F,8,2,1,1,0.0,1.0,2.0,0.0,4.0,0.0,0.265,1.0,0.265,10,0.21855200945626477,2.0,,low
9347,1,first,21.0,50.0,D,19.0,48.0,F,,,,,,,2,1,1,1,1.0,0.0,,,,,0.345,0.6666666666666666,0.22999999999999998,3,0.15637115839243498,0.0,,very low
9348,1,first,51.0,40.0,B,31.0,14.0,D,,,,,,,0,2,0,1,3.0,1.0,,,,,0.34,0.6666666666666666,0.22666666666666668,2,0.12609929078014184,1.0,,very low
9349,1,first,13.0,20.0,F,36.0,33.0,F,57.0,A,64.0,A,B,C,3,4,5,0,0.0,0.0,4.0,4.0,3.0,2.0,0.37166666666666665,1.0,0.37166666666666665,7,0.3416252955082742,,1.3333333333333333,low
9350,1,third,66.0,46.0,D,16.0,12.0,B,68.0,D,,,,,6,2,0,1,1.0,3.0,1.0,,,,0.41600000000000004,0.8333333333333334,0.34666666666666673,8,0.2243971631205674,1.0,,low
9351,1,second,95.0,3.0,A,48.0,74.0,F,16.0,D,16.0,B,D,D,2,4,0,1,4.0,0.0,1.0,3.0,1.0,1.0,0.42,1.0,0.42,6,0.24829787234042552,1.0,,low
9352,1,second,57.0,50.0,A,32.0,16.0,F,,,,,,,0,1,1,1,4.0,0.0,,,,,0.3875,0.6666666666666666,0.2583333333333333,1,0.15777186761229314,0.0,,very low
9353,1,first,49.0,92.0,B,38.0,36.0,B,25.0,F,17.0,A,F,F,4,1,1,1,3.0,3.0,0.0,4.0,0.0,0.0,0.42833333333333334,1.0,0.42833333333333334,5,0.26830378250591014,0.0,,low
9354,1,third,47.0,51.0,B,55.0,56.0,B,31.0,F,86.0,A,F,A,9,9,5,0,3.0,3.0,0.0,4.0,0.0,4.0,0.5433333333333333,1.0,0.5433333333333333,18,0.49767139479905437,,2.0,high
9355,1,first,22.0,71.0,B,51.0,66.0,D,34.0,C,,,,,6,0,1,1,3.0,1.0,2.0,,,,0.488,0.8333333333333334,0.4066666666666667,6,0.2638534278959811,2.0,,low
9356,1,first,1.0,88.0,D,21.0,97.0,C,47.0,F,96.0,B,B,B,11,23,9,0,1.0,2.0,0.0,3.0,3.0,3.0,0.5833333333333334,1.0,0.5833333333333334,34,0.7086879432624114,,1.0,high
9357,1,third,33.0,59.0,F,85.0,31.0,D,50.0,A,51.0,D,F,B,8,6,3,0,0.0,1.0,4.0,1.0,0.0,3.0,0.515,1.0,0.515,14,0.4135283687943262,,1.6666666666666667,medium
9358,0,second,25.0,54.0,D,80.0,70.0,D,,,,,,,4,3,0,1,1.0,1.0,,,,,0.5725,0.6666666666666666,0.38166666666666665,7,0.2355141843971631,1.0,,low
9359,1,third,37.0,14.0,A,86.0,58.0,C,82.0,D,39.0,D,D,F,10,1,2,1,4.0,2.0,1.0,1.0,1.0,0.0,0.5266666666666666,1.0,0.5266666666666666,11,0.37799054373522456,1.0,,medium
9360,0,second,8.0,6.0,F,9.0,57.0,D,41.0,D,26.0,C,C,C,3,2,1,0,0.0,1.0,1.0,2.0,2.0,2.0,0.245,1.0,0.245,5,0.1766371158392435,,0.6666666666666666,low
9361,1,second,47.0,61.0,B,76.0,37.0,F,23.0,F,82.0,A,C,A,17,9,2,0,3.0,0.0,0.0,4.0,2.0,4.0,0.5433333333333333,1.0,0.5433333333333333,26,0.4820685579196217,,1.0,medium
9362,1,third,44.0,12.0,A,14.0,58.0,A,33.0,D,7.0,A,D,F,10,8,0,1,4.0,4.0,1.0,4.0,1.0,0.0,0.28,1.0,0.28,18,0.2548936170212766,1.0,,low
9363,1,first,50.0,45.0,D,29.0,6.0,F,,,,,,,1,2,1,1,1.0,0.0,,,,,0.325,0.6666666666666666,0.21666666666666667,3,0.14970449172576833,0.0,,very low
9364,0,third,86.0,35.0,A,79.0,52.0,C,29.0,D,28.0,C,D,A,9,6,2,0,4.0,2.0,1.0,2.0,1.0,4.0,0.515,1.0,0.515,15,0.3976891252955083,,2.3333333333333335,medium
9365,1,third,94.0,66.0,B,99.0,58.0,B,30.0,F,46.0,A,A,A,6,6,3,0,3.0,3.0,0.0,4.0,4.0,4.0,0.655,1.0,0.655,12,0.47076241134751773,,2.0,medium
9366,1,second,62.0,88.0,C,8.0,79.0,A,95.0,C,88.0,A,F,F,13,22,4,0,2.0,4.0,2.0,4.0,0.0,0.0,0.7,1.0,0.7,35,0.6622931442080379,,2.6666666666666665,high
9367,1,third,51.0,43.0,D,78.0,65.0,A,25.0,D,,,,,5,2,1,1,1.0,4.0,1.0,,,,0.524,0.8333333333333334,0.4366666666666667,7,0.2852364066193853,1.0,,low
9368,0,third,3.0,7.0,A,5.0,27.0,B,48.0,D,29.0,A,C,A,1,2,1,0,4.0,3.0,1.0,4.0,2.0,4.0,0.19833333333333333,1.0,0.19833333333333333,3,0.14053782505910165,,2.6666666666666665,very low
9369,0,third,1.0,26.0,F,,,,,,,,,,3,0,1,1,0.0,,,,,,0.135,0.3333333333333333,0.045,3,0.06387115839243498,0.0,,very low
9370,1,first,5.0,16.0,F,66.0,60.0,C,85.0,B,82.0,D,D,A,5,19,7,0,0.0,2.0,3.0,1.0,1.0,4.0,0.5233333333333333,1.0,0.5233333333333333,24,0.5704137115839243,,1.6666666666666667,high
9371,1,third,84.0,87.0,F,69.0,50.0,F,89.0,C,69.0,A,D,F,10,5,3,0,0.0,0.0,2.0,4.0,1.0,0.0,0.7466666666666667,1.0,0.7466666666666667,15,0.5357446808510639,,0.6666666666666666,high
9372,1,first,5.0,13.0,B,40.0,69.0,F,15.0,F,,,,,7,0,0,1,3.0,0.0,0.0,,,,0.284,0.8333333333333334,0.23666666666666666,7,0.16301418439716311,0.0,,very low
9373,1,third,26.0,2.0,D,54.0,50.0,C,24.0,F,64.0,A,B,B,16,19,8,0,1.0,2.0,0.0,4.0,3.0,3.0,0.36666666666666664,1.0,0.36666666666666664,35,0.58451536643026,,1.0,high
9374,1,first,79.0,16.0,D,10.0,62.0,B,18.0,C,,,,,7,0,0,1,1.0,3.0,2.0,,,,0.37,0.8333333333333334,0.30833333333333335,7,0.19884751773049647,2.0,,low
9375,1,third,53.0,70.0,B,70.0,74.0,B,23.0,F,96.0,A,D,A,14,6,4,0,3.0,3.0,0.0,4.0,1.0,4.0,0.6433333333333333,1.0,0.6433333333333333,20,0.5382151300236406,,2.0,high
9376,1,third,19.0,16.0,B,,,,,,,,,,0,2,0,1,3.0,,,,,,0.175,0.3333333333333333,0.05833333333333333,2,0.041932624113475175,3.0,,very low
9377,0,second,3.0,5.0,A,1.0,53.0,C,38.0,F,24.0,C,B,D,1,1,1,0,4.0,2.0,0.0,2.0,3.0,1.0,0.20666666666666667,1.0,0.20666666666666667,2,0.13832151300236406,,2.0,very low
